,gt_config,relocation,recency,weighted,augmented,features,epoch,rs,model,fn,r2,r2_mean_wi,r2_std_wi,rmse,rmse_mean_wi,rmse_std_wi,nrmse,nrmse_mean_wi,nrmse_std_wi,mse,mse_mean_wi,mse_std_wi,country
132,MIS2016_all_none,none,O-O,no,no,images+metadata,1,948692398,CNN+CB,MIS2016_all_none/epoch1-rs948692398/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.3890899412712758,0.7652442347288193,0.012935647813732243,5.347698823729624,7.502590960510492,3.1928066869487557,0.7338635842774044,0.48113955203381814,0.9865876165209907,33.24144283047922,56.28887112073375,10.19401454022469,Sierra Leone
133,MIS2016_all_none,none,O-O,no,no,images+metadata,2,115620402,CNN+CB,MIS2016_all_none/epoch2-rs115620402/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5575984107627298,0.7689591690947105,0.346237652430749,5.039102159482538,7.468126660936483,2.6100776580285934,0.6401192726758665,0.47731743156525247,0.8029211137864806,31.29271060236516,55.7729158237903,6.812505380940028,Sierra Leone
134,MIS2016_all_none,none,O-O,no,no,images+metadata,3,3150836763,CNN+CB,MIS2016_all_none/epoch3-rs3150836763/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5434946849779532,0.7916203231990181,0.29536904675688813,5.094526757260534,7.121537234053997,3.067516280467072,0.6434391902457042,0.4533051010337194,0.8335732794576889,30.062974353473997,50.71629257601745,9.409656130930541,Sierra Leone
135,MIS2016_all300_none,none,O300,no,no,images+metadata,1,618071224,CNN+CB,MIS2016_all300_none/epoch1-rs618071224/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6250581469058253,0.7821152323239031,0.46800106148774745,4.767965195360925,7.131326421504526,2.4046039692173236,0.5934634666664158,0.4631767419973005,0.7237501913355311,28.318968389412127,50.85581653004855,5.7821202487757075,Sierra Leone
136,MIS2016_all300_none,none,O300,no,no,images+metadata,2,140365024,CNN+CB,MIS2016_all300_none/epoch2-rs140365024/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.47463369525659793,0.6925715855835389,0.25669580492965693,5.866603811642102,8.768230527872063,2.964977095412141,0.7028369626709282,0.5501806489711917,0.8554932763706647,42.83647788311311,76.8818665899076,8.791089176318618,Sierra Leone
137,MIS2016_all300_none,none,O300,no,no,images+metadata,3,1635409439,CNN+CB,MIS2016_all300_none/epoch3-rs1635409439/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6574148103492236,0.8059393238814603,0.5088902968169868,4.781593415053465,6.904768162953974,2.6584186671529566,0.5660369046071214,0.43695613648672116,0.6951176727275218,27.371506597005045,47.67582338414279,7.067189809867302,Sierra Leone
138,DHS2019_all_none,none,N-N,no,no,images+metadata,1,1248639155,CNN+CB,DHS2019_all_none/epoch1-rs1248639155/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5908024169873194,0.7902911309360661,0.3913137030385727,4.961532991517414,7.217595696259781,2.7054702867750478,0.6163404924622942,0.4559268774495719,0.7767541074750165,29.706628553645185,52.09368763466771,7.31956947262266,Sierra Leone
139,DHS2019_all_none,none,N-N,no,no,images+metadata,2,1385043576,CNN+CB,DHS2019_all_none/epoch2-rs1385043576/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.611531539805743,0.7902011042658753,0.43286197534561077,5.024955720725735,7.201728698788129,2.848182742663341,0.6029000581775414,0.45602473018847844,0.7497753861666046,29.988520593276917,51.86489625094856,8.11214493560527,Sierra Leone
140,DHS2019_all_none,none,N-N,no,no,images+metadata,3,879049882,CNN+CB,DHS2019_all_none/epoch3-rs879049882/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5757207833719575,0.7498945058446316,0.4015470608992836,5.5251516296314565,7.960059453867116,3.0902438053957977,0.6340520815506161,0.49790720652738124,0.770196956573851,36.456076642943174,63.362546509099246,9.5496067767871,Sierra Leone
141,DHS2019_all300_none,none,N300,no,no,images+metadata,1,4227660110,CNN+CB,DHS2019_all300_none/epoch1-rs4227660110/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5574642769392371,0.7764682359027579,0.3384603179757161,5.475755978826379,7.7068961324045455,3.2446158252482142,0.6380274049335802,0.4690832338543157,0.8069715760128447,34.961889924561646,59.39624799567214,10.52753185345115,Sierra Leone
142,DHS2019_all300_none,none,N300,no,no,images+metadata,2,224841424,CNN+CB,DHS2019_all300_none/epoch2-rs224841424/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.49612547280427755,0.7583952645336445,0.23385568107491062,5.409748831284297,8.076491983062281,2.743005679506313,0.6779692511280546,0.4876163857637501,0.8683221164923592,36.3769014551366,65.2297227524693,7.5240801578038905,Sierra Leone
143,DHS2019_all300_none,none,N300,no,no,images+metadata,3,943592249,CNN+CB,DHS2019_all300_none/epoch3-rs943592249/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.46400788033307766,0.722090484814795,0.20592527585136033,5.8291078713641244,8.53205167287927,3.126164069848979,0.7035780039783159,0.5230364987364038,0.8841195092202281,41.28440377014834,72.79590574868195,9.772901791614732,Sierra Leone
144,DHS2019_MIS2016_oldest_none,none,O-N,no,no,images+metadata,1,4191627808,CNN+CB,DHS2019_MIS2016_oldest_none/epoch1-rs4191627808/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5477138103913404,0.7449852874971591,0.35044233328552155,5.42728573835535,7.998161139533259,2.8564103371774405,0.6548819514182855,0.5045362983911252,0.8052276044454459,36.06483081413705,63.97058161393996,8.15908001433414,Sierra Leone
145,DHS2019_MIS2016_oldest_none,none,O-N,no,no,images+metadata,2,1934910254,CNN+CB,DHS2019_MIS2016_oldest_none/epoch2-rs1934910254/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5554642200030089,0.7308752545505712,0.38005318545544653,5.503498495774396,8.216452469234945,2.7905445223138474,0.6524831773537061,0.5183064509971019,0.7866599037103104,37.64861495510641,67.510091179197,7.787138731015819,Sierra Leone
146,DHS2019_MIS2016_oldest_none,none,O-N,no,no,images+metadata,3,4107611972,CNN+CB,DHS2019_MIS2016_oldest_none/epoch3-rs4107611972/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5384971731329331,0.7151560324392183,0.3618383138266479,5.642123068087893,8.453003415121822,2.831242721053964,0.6656806264953185,0.5332284482582935,0.7981328047323434,39.73460104079112,71.45326673606118,8.015935345521054,Sierra Leone
147,DHS2019_MIS2016_all_none,none,ON,no,no,images+metadata,1,1752564409,CNN+CB,DHS2019_MIS2016_all_none/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5532432916968368,0.8123305914692143,0.2941559919244595,4.881932471796011,6.856183041507595,2.907681902084426,0.6349348151753669,0.43202302327211084,0.8378466070786229,27.730929971182825,47.00724589865634,8.454614043709306,Sierra Leone
148,DHS2019_MIS2016_all_none,none,ON,no,no,images+metadata,2,1354146755,CNN+CB,DHS2019_MIS2016_all_none/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5616345661605662,0.7924361634197858,0.3308329689013465,5.000991603885782,7.182185963366112,2.8197972444054527,0.6350667239487985,0.454345251945062,0.815788195952535,29.767525855964895,51.583795212373204,7.9512564995565835,Sierra Leone
149,DHS2019_MIS2016_all_none,none,ON,no,no,images+metadata,3,1924663743,CNN+CB,DHS2019_MIS2016_all_none/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5615103003223783,0.7826837404695528,0.3403368601752036,5.079530760341978,7.31976987736039,2.839291643323566,0.6374354084609519,0.46489648201138817,0.8099743349105157,30.820304046679787,53.57903105751254,8.061577035847037,Sierra Leone
150,MIS2016_all_rc,rc,O-O,no,no,images+metadata,1,948692398,CNN+CB,MIS2016_all_rc/epoch1-rs948692398/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.36513431741708907,0.7426211211126125,-0.012352486278434327,5.544616072400533,7.855784990802372,3.2334471539986938,0.7514677310824167,0.5037898095795248,0.9991456525853087,36.08426915970904,61.71335782171582,10.455180497702251,Sierra Leone
151,MIS2016_all_rc,rc,O-O,no,no,images+metadata,2,115620402,CNN+CB,MIS2016_all_rc/epoch2-rs115620402/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5580030516877892,0.6992118821564753,0.41679422121910314,5.493175767273882,8.521138892309487,2.465212642238276,0.6514884167149451,0.5446195966871721,0.7583572367427182,39.34354069674039,72.60980802202936,6.077273371451423,Sierra Leone
152,MIS2016_all_rc,rc,O-O,no,no,images+metadata,3,3150836763,CNN+CB,MIS2016_all_rc/epoch3-rs3150836763/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5231832230103834,0.7644713085871325,0.28189513743363426,5.333981332695399,7.571256836444171,3.0967058289466274,0.6617181390231417,0.4819309697328953,0.8415053083133882,33.456758537217304,57.32393008340259,9.58958699103202,Sierra Leone
153,MIS2016_all300_rc,rc,O300,no,no,images+metadata,1,618071224,CNN+CB,MIS2016_all300_rc/epoch1-rs618071224/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6178569413483741,0.7887649474387279,0.4469489352580204,4.736690414765178,7.021661262435747,2.451719567094609,0.5969926616690959,0.4560540346514521,0.7379312886867396,27.657327860032673,49.30372688439077,6.0109288356745765,Sierra Leone
154,MIS2016_all300_rc,rc,O300,no,no,images+metadata,2,140365024,CNN+CB,MIS2016_all300_rc/epoch2-rs140365024/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6083726451295565,0.7490027435289641,0.4677425467301488,5.215856233889249,7.922722489286378,2.50898997849212,0.6105267626530299,0.49712750901316577,0.723926016292894,34.532281177209015,62.76953164224415,6.295030712173889,Sierra Leone
155,MIS2016_all300_rc,rc,O300,no,no,images+metadata,3,1635409439,CNN+CB,MIS2016_all300_rc/epoch3-rs1635409439/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6268787076072256,0.7682617134999797,0.48549570171447154,5.133173841111219,7.545347166603842,2.721000515618596,0.5944877481544812,0.47749405462438266,0.7114814416845799,32.16805383528664,56.932263864576626,7.403843805996665,Sierra Leone
156,DHS2019_all_rc,rc,N-N,no,no,images+metadata,1,1248639155,CNN+CB,DHS2019_all_rc/epoch1-rs1248639155/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.625258129797861,0.8295468730151969,0.4209693865805251,4.572914197765709,6.507087371899827,2.6387410236315905,0.5843203591380755,0.4110449173953076,0.7575958008808434,24.652570127667243,42.34218606553819,6.962954189796294,Sierra Leone
157,DHS2019_all_rc,rc,N-N,no,no,images+metadata,2,1385043576,CNN+CB,DHS2019_all_rc/epoch2-rs1385043576/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5598639875659255,0.7369720435160592,0.3827559316157917,5.5175348229471854,8.063732514606505,2.9713371312878656,0.6464017812608833,0.5106081606356935,0.7821954018860733,36.92631320744607,65.02378206712214,8.828844347770001,Sierra Leone
158,DHS2019_all_rc,rc,N-N,no,no,images+metadata,3,879049882,CNN+CB,DHS2019_all_rc/epoch3-rs879049882/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6082243915678436,0.76889846814332,0.4475503149923672,5.310381454989346,7.651667814702366,2.9690950952763266,0.6093097765312803,0.4786170968915388,0.7400024561710217,33.681773015673,58.54802034655207,8.815525684793938,Sierra Leone
159,DHS2019_all300_rc,rc,N300,no,no,images+metadata,1,4227660110,CNN+CB,DHS2019_all300_rc/epoch1-rs4227660110/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5996288011198845,0.8064844796059072,0.39277312263386166,5.139687061756006,7.170802880270575,3.1085712432414376,0.6047947521317083,0.43645370933002176,0.7731357949333948,30.541814561002194,51.42041394769677,9.663215174307616,Sierra Leone
160,DHS2019_all300_rc,rc,N300,no,no,images+metadata,2,224841424,CNN+CB,DHS2019_all300_rc/epoch2-rs224841424/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.4650469784954015,0.7679154824930642,0.1621784744977388,5.3921092897847105,7.915769325685309,2.8684492538841124,0.6929725769385575,0.4779127914972219,0.908032362379893,35.443702569784385,62.65940401746045,8.22800112210832,Sierra Leone
161,DHS2019_all300_rc,rc,N300,no,no,images+metadata,3,943592249,CNN+CB,DHS2019_all300_rc/epoch3-rs943592249/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.4956104142947529,0.6582385031014366,0.33298232548806916,6.163369278654731,9.461572800419463,2.865165756889998,0.6951621661140321,0.5800185113507355,0.8103058208773289,48.86526733604621,89.52135985763738,8.209174814455034,Sierra Leone
162,DHS2019_MIS2016_oldest_rc,rc,O-N,no,no,images+metadata,1,4191627808,CNN+CB,DHS2019_MIS2016_oldest_rc/epoch1-rs4191627808/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5060715421570854,0.7153923313145703,0.29675075299960063,5.710808375429994,8.449496495800412,2.972120255059575,0.685426840361767,0.5330072263971292,0.8378464543264049,40.113744921539414,71.39399103254344,8.833498810535394,Sierra Leone
163,DHS2019_MIS2016_oldest_rc,rc,O-N,no,no,images+metadata,2,1934910254,CNN+CB,DHS2019_MIS2016_oldest_rc/epoch2-rs1934910254/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5364027071204924,0.7114953547840466,0.3613100594569384,5.669780637704628,8.507146980606008,2.8324142948032485,0.6675534906159568,0.5366439075913225,0.7984630736405912,40.19706024351985,72.37154974963391,8.022570737405784,Sierra Leone
164,DHS2019_MIS2016_oldest_rc,rc,O-N,no,no,images+metadata,3,4107611972,CNN+CB,DHS2019_MIS2016_oldest_rc/epoch3-rs4107611972/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5488226056374605,0.7355387283159011,0.36210648295902004,5.487800294997625,8.144952805695333,2.8306477842999165,0.6558806166153757,0.5137961423212515,0.7979650909094997,37.17641154288315,66.34025620700427,8.012566878762026,Sierra Leone
165,DHS2019_MIS2016_all_rc,rc,ON,no,no,images+metadata,1,1752564409,CNN+CB,DHS2019_MIS2016_all_rc/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5512373074024124,0.7777208273687771,0.32475378743604755,5.152806883203024,7.461652968529563,2.8439607978764845,0.6448302075450486,0.47017500182763916,0.819485413262458,31.882189021312143,55.67626502276604,8.08811301985825,Sierra Leone
166,DHS2019_MIS2016_all_rc,rc,ON,no,no,images+metadata,2,1354146755,CNN+CB,DHS2019_MIS2016_all_rc/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6112039343803408,0.8179150037838308,0.4044928649768508,4.693510702488695,6.7269450760051495,2.66007632897224,0.5975632283537333,0.4255467027681522,0.7695797539393145,26.163898065774177,45.25179005558992,7.0760060759584285,Sierra Leone
167,DHS2019_MIS2016_all_rc,rc,ON,no,no,images+metadata,3,1924663743,CNN+CB,DHS2019_MIS2016_all_rc/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5751632911146451,0.786346373565838,0.3639802086634524,5.022884685566657,7.257824315955139,2.7879450551781746,0.6281443439535264,0.46096216794741834,0.7953265199596343,30.22432571598106,52.67601380126968,7.772637630692434,Sierra Leone
168,MIS2016_all_ruc,ruc,O-O,no,no,images+metadata,1,948692398,CNN+CB,MIS2016_all_ruc/epoch1-rs948692398/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.40247067350998483,0.744295930198245,0.06064541682172464,5.472436329045907,7.830183796016702,3.114688862075112,0.7322984829181193,0.5021480104389957,0.9624489553972428,35.50653249346865,61.31177827940254,9.701286707534754,Sierra Leone
169,MIS2016_all_ruc,ruc,O-O,no,no,images+metadata,2,115620402,CNN+CB,MIS2016_all_ruc/epoch2-rs115620402/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6356310402959605,0.7699294553096496,0.5013326252822714,4.86598879654764,7.4524284741657585,2.2795491189295216,0.5887784401405062,0.4763140985300982,0.7012427817509141,30.367517174084465,55.53869016255657,5.196344185612359,Sierra Leone
170,MIS2016_all_ruc,ruc,O-O,no,no,images+metadata,3,3150836763,CNN+CB,MIS2016_all_ruc/epoch3-rs3150836763/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5542984618596802,0.8180020341355472,0.2905948895838132,4.86668492603306,6.655479288180035,3.077890563886086,0.6300158307455554,0.4236392525941826,0.8363924088969283,26.884407439326218,44.29540455539343,9.473410323259007,Sierra Leone
171,MIS2016_all300_ruc,ruc,O300,no,no,images+metadata,1,618071224,CNN+CB,MIS2016_all300_ruc/epoch1-rs618071224/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5896691079071247,0.7789690696205651,0.40036914619368424,4.867753568499247,7.182628539336713,2.552878597661781,0.6174437263573378,0.4665087936228466,0.7683786590918289,29.053670934246917,51.59015273409425,6.517189134399583,Sierra Leone
172,MIS2016_all300_ruc,ruc,O300,no,no,images+metadata,2,140365024,CNN+CB,MIS2016_all300_ruc/epoch2-rs140365024/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.6289540386993648,0.7768082999216225,0.4810997774771071,4.974155995661196,7.47100413868493,2.4773078526374617,0.5917840974566455,0.4687835125253801,0.7147846823879109,30.976478518493295,55.815902840247354,6.137054196739232,Sierra Leone
173,MIS2016_all300_ruc,ruc,O300,no,no,images+metadata,3,1635409439,CNN+CB,MIS2016_all300_ruc/epoch3-rs1635409439/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5597531517048242,0.7552220016729977,0.3642843017366507,5.389655348241329,7.754727128364994,3.024583568117665,0.6408029961092762,0.49074429807784997,0.7908616941407024,34.64194929796369,60.13579283539999,9.148105760527388,Sierra Leone
174,DHS2019_all_ruc,ruc,N-N,no,no,images+metadata,1,1248639155,CNN+CB,DHS2019_all_ruc/epoch1-rs1248639155/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5906745464541786,0.7990324238108619,0.3823166690974953,4.895480464078357,7.065569115686728,2.725391812469987,0.6143986089778621,0.44632354039843636,0.782473677557288,28.67501373001228,49.92226692854612,7.42776053147844,Sierra Leone
175,DHS2019_all_ruc,ruc,N-N,no,no,images+metadata,2,1385043576,CNN+CB,DHS2019_all_ruc/epoch2-rs1385043576/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5721696276534936,0.7623023289475555,0.38203692635943176,5.319346565924802,7.6656259027515485,2.973067229098054,0.6340251359343643,0.48539942703150263,0.7826508448372258,33.80047461483614,58.7618204809355,8.839128748736782,Sierra Leone
176,DHS2019_all_ruc,ruc,N-N,no,no,images+metadata,3,879049882,CNN+CB,DHS2019_all_ruc/epoch3-rs879049882/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.621238862105896,0.798012143724932,0.4444655804868598,5.065426096009319,7.153479310795809,2.97737288122283,0.5947603163913927,0.4474550625195892,0.7420655702631962,30.018507761912403,51.17226624998367,8.864749273841138,Sierra Leone
177,DHS2019_all300_ruc,ruc,N300,no,no,images+metadata,1,4227660110,CNN+CB,DHS2019_all300_ruc/epoch1-rs4227660110/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5609457075648779,0.7838566992686908,0.33803471586106504,5.412058028599402,7.578456686595621,3.2456593706031818,0.6342484170874741,0.461265716975999,0.8072311171989494,33.983655250295065,57.433005750605886,10.53430474998424,Sierra Leone
178,DHS2019_all300_ruc,ruc,N300,no,no,images+metadata,2,224841424,CNN+CB,DHS2019_all300_ruc/epoch2-rs224841424/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.484673651043028,0.7393631732368608,0.22998412884919517,5.569248795724178,8.388570038888874,2.749927552559483,0.6884856616407855,0.5064580281472844,0.8705132951342867,38.96510442083493,70.36810729734408,7.562101544325789,Sierra Leone
179,DHS2019_all300_ruc,ruc,N300,no,no,images+metadata,3,943592249,CNN+CB,DHS2019_all300_ruc/epoch3-rs943592249/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.48356997182837314,0.6970698431178122,0.2700701005389341,5.952546791936644,8.907852631502687,2.9972409523706016,0.6968662219339541,0.5460740546674082,0.8476583892005001,44.16664591556838,79.34983850456933,8.983453326567432,Sierra Leone
180,DHS2019_MIS2016_oldest_ruc,ruc,O-N,no,no,images+metadata,1,4191627808,CNN+CB,DHS2019_MIS2016_oldest_ruc/epoch1-rs4191627808/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5431102115609514,0.7510179801295804,0.3352024429923224,5.396358107861502,7.902991669739815,2.8897245459831886,0.6565759031816435,0.49853286195470553,0.8146189444085814,35.40389264181733,62.45727733197691,8.350507951657745,Sierra Leone
181,DHS2019_MIS2016_oldest_ruc,ruc,O-N,no,no,images+metadata,2,1934910254,CNN+CB,DHS2019_MIS2016_oldest_ruc/epoch2-rs1934910254/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5079714757340377,0.7446773577932218,0.2712655936748536,5.51424156360251,8.002988563680997,3.0254945635240227,0.6788667974744107,0.5048408197264388,0.8528927752223826,36.60072165216113,64.04782595040884,9.153617353913416,Sierra Leone
182,DHS2019_MIS2016_oldest_ruc,ruc,O-N,no,no,images+metadata,3,4107611972,CNN+CB,DHS2019_MIS2016_oldest_ruc/epoch3-rs4107611972/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5595337150933386,0.7629555113360427,0.35611191885063465,5.277562945778566,7.711208791705651,2.8439170998514816,0.6440703199399249,0.48643490322518185,0.8017057366546679,33.7753027500531,59.46274102927853,8.087864470827661,Sierra Leone
183,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,1,1752564409,CNN+CB,DHS2019_MIS2016_all_ruc/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5597264639110455,0.8089257992139103,0.31052712860818066,4.895930877772644,6.918097633030092,2.8737641225151966,0.6319988089757157,0.4359243965073745,0.8280732214440569,28.059297545996053,47.860074860136564,8.258520231855538,Sierra Leone
184,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,2,1354146755,CNN+CB,DHS2019_MIS2016_all_ruc/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5951861812856412,0.8116484395005468,0.37872392307073555,4.779371206848461,6.841721825203815,2.7170205884931082,0.6094308159711115,0.43280748260566876,0.7860541493365543,27.09567920588283,46.80915753347023,7.382200878295437,Sierra Leone
185,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,3,1924663743,CNN+CB,DHS2019_MIS2016_all_ruc/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.531061862562036,0.7587283163051354,0.30339540881893656,5.315187524933148,7.712665467707857,2.9177095821584405,0.6610975636384739,0.4898502415981845,0.8323448856787633,33.999118911296215,59.48520861677325,8.513029205819182,Sierra Leone
186,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,1,1752564409,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5570239967406936,0.809654666738138,0.30439332674324926,4.89570452840581,6.904890212818179,2.88651884399344,0.6334203270792427,0.43509216819972407,0.8317484859587614,28.00474994390075,47.677508851072275,8.331991036729226,Sierra Leone
187,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,2,1354146755,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.6135126081732705,0.8104415662566562,0.41658365008988485,4.748269907362211,6.863606184044035,2.632933630680387,0.5979595291267791,0.4341918876575056,0.7617271705960525,27.02071467660766,47.10908984964752,6.932339503567805,Sierra Leone
188,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,3,1924663743,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5590111519749387,0.7694555263914696,0.3485667775584077,5.180391924018111,7.5392592089523225,2.8215246390838997,0.6418713338048812,0.47883678612009023,0.8049058814896721,32.40071535436496,56.8404294197724,7.9610012889575295,Sierra Leone
189,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,1,1752564409,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5363488989795483,0.8031401344502619,0.2695576635088347,4.989984551439623,7.022055424741927,2.9579136781373174,0.6473979316465767,0.44247500333863027,0.8523208599545231,29.02925785772968,49.30926238814752,8.749253327311834,Sierra Leone
190,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,2,1354146755,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5910540209971031,0.8017992158808774,0.3803088261133287,4.865938956952226,7.0183251589577615,2.7135527549466905,0.6145151465367708,0.44397941362751164,0.7850508794460298,28.310128295369132,49.25688803685949,7.3633685538787725,Sierra Leone
