,gt_config,relocation,recency,weighted,augmented,features,features_source,epoch,rs,model,fn,r2,r2_mean_wi,r2_std_wi,rmse,rmse_mean_wi,rmse_std_wi,nrmse,nrmse_mean_wi,nrmse_std_wi,mse,mse_mean_wi,mse_std_wi,country,country_code
383,DHS2019_MIS2016_oldest_ruc,ruc,O-N,no,no,images+metadata,all,3,4107611972,CNN+CB,DHS2019_MIS2016_oldest_ruc/epoch3-rs4107611972/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5595337150933386,0.7629555113360427,0.35611191885063465,5.277562945778566,7.711208791705651,2.8439170998514816,0.6440703199399249,0.48643490322518185,0.8017057366546679,33.7753027500531,59.46274102927853,8.087864470827661,Sierra Leone,SL
384,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,all,1,1752564409,CNN+CB,DHS2019_MIS2016_all_ruc/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5597264639110455,0.8089257992139103,0.31052712860818066,4.895930877772644,6.918097633030092,2.8737641225151966,0.6319988089757157,0.4359243965073745,0.8280732214440569,28.059297545996053,47.860074860136564,8.258520231855538,Sierra Leone,SL
385,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,all,2,1354146755,CNN+CB,DHS2019_MIS2016_all_ruc/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5951861812856412,0.8116484395005468,0.37872392307073555,4.779371206848461,6.841721825203815,2.7170205884931082,0.6094308159711115,0.43280748260566876,0.7860541493365543,27.09567920588283,46.80915753347023,7.382200878295437,Sierra Leone,SL
386,DHS2019_MIS2016_all_ruc,ruc,ON,no,no,images+metadata,all,3,1924663743,CNN+CB,DHS2019_MIS2016_all_ruc/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.531061862562036,0.7587283163051354,0.30339540881893656,5.315187524933148,7.712665467707857,2.9177095821584405,0.6610975636384739,0.4898502415981845,0.8323448856787633,33.999118911296215,59.48520861677325,8.513029205819182,Sierra Leone,SL
387,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,1752564409,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5437296393450249,0.7876579488716541,0.2998013298183958,5.094493973331126,7.2929572026395,2.8960307440227515,0.6470172239503134,0.45954511427186534,0.8344893336287614,30.78710941492817,53.18722475953137,8.386994070324972,Sierra Leone,SL
388,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1354146755,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5767708395543456,0.7908387819792269,0.36270289712946435,4.980799717943879,7.209769530508891,2.7518299053788673,0.6261074655915286,0.4560901890473527,0.7961247421357046,29.77667225559593,51.980776683054394,7.572567828137466,Sierra Leone,SL
389,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,1924663743,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.576901501577139,0.7892462528537599,0.36455675030051826,4.997541337430585,7.20840151968749,2.7866811551736808,0.6263945841222078,0.4578232053159481,0.7949659629284676,29.863322164816513,51.96105246903291,7.765591860600119,Sierra Leone,SL
390,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBP_NTLL_OSM,1,1752564409,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5457212881888024,0.8025486770480881,0.2888938993295167,4.97554823294545,7.032596252250128,2.9185002136407725,0.6420515500974846,0.44313920383332445,0.8409638963616448,28.98752677209189,49.45741004716255,8.517643497021234,Sierra Leone,SL
391,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBP_NTLL_OSM,2,1354146755,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5881795546324093,0.8037433283460216,0.3726157809187972,4.857081955351942,6.983819651231184,2.7303442594727003,0.6158526901425452,0.4417965944020712,0.7899087858830193,28.114258348079193,48.77373692092286,7.454779775235528,Sierra Leone,SL
392,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,OCI_FBP_NTLL_OSM,3,1924663743,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5503822102099141,0.7796341185242036,0.3211303018956245,5.125639783368357,7.370950497746638,2.880329068990077,0.6449141542733307,0.4681470883505737,0.8216812201960876,31.313603392950327,54.33091124023141,8.296295545669242,Sierra Leone,SL
393,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,all,1,1752564409,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5570239967406936,0.809654666738138,0.30439332674324926,4.89570452840581,6.904890212818179,2.88651884399344,0.6334203270792427,0.43509216819972407,0.8317484859587614,28.00474994390075,47.677508851072275,8.331991036729226,Sierra Leone,SL
394,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,all,2,1354146755,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.6135126081732705,0.8104415662566562,0.41658365008988485,4.748269907362211,6.863606184044035,2.632933630680387,0.5979595291267791,0.4341918876575056,0.7617271705960525,27.02071467660766,47.10908984964752,6.932339503567805,Sierra Leone,SL
395,DHS2019_MIS2016_all_none,none,ON,yes,no,images+metadata,all,3,1924663743,CNN+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5590111519749387,0.7694555263914696,0.3485667775584077,5.180391924018111,7.5392592089523225,2.8215246390838997,0.6418713338048812,0.47883678612009023,0.8049058814896721,32.40071535436496,56.8404294197724,7.9610012889575295,Sierra Leone,SL
396,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,1752564409,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.5751197335214535,0.8225438928980622,0.32769557414484496,4.752384734333252,6.667010451736886,2.8377590169296187,0.6189006103296979,0.4201028464538755,0.8176983742055202,26.250952300867112,44.44902836356887,8.052876238165355,Sierra Leone,SL
397,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1354146755,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.5849829840858667,0.7864679417826088,0.38349802638912445,4.995636236721336,7.284711286793624,2.706561186649048,0.621929586667456,0.460831006301886,0.783028167033026,30.19624599450676,53.067018531938416,7.325473457075102,Sierra Leone,SL
398,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,1924663743,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/test_pred_xgb.csv,0.5406975608620438,0.7456993295321662,0.33569579219192136,5.3837182971289606,7.918174521650857,2.8492620726070643,0.6578606285510342,0.502902624091122,0.8128186330109464,35.407891056858944,62.69748775532078,8.118294358397105,Sierra Leone,SL
399,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBP_NTLL_OSM,1,1752564409,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.5778238053476248,0.8095883689010528,0.34605924179419667,4.852413646043777,6.906092604870695,2.7987346872168586,0.6208107365415714,0.4351679335412474,0.8064535395418952,27.763515458240274,47.6941150670497,7.832915849430846,Sierra Leone,SL
400,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBP_NTLL_OSM,2,1354146755,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.6058621829449449,0.7950450008290705,0.41667936506081926,4.884812497650086,7.1369073523128135,2.632717642987358,0.6065728048552483,0.4514809259513235,0.7616646837591732,28.933324371596804,50.935446555496696,6.93120218769691,Sierra Leone,SL
401,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,OCI_FBP_NTLL_OSM,3,1924663743,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.5583289362545996,0.7502452250060048,0.36641264750319436,5.31484560763669,7.847082473739254,2.7826087415341267,0.6460958030073012,0.4983873943056457,0.7938042117089567,34.659807379063956,61.57670334966577,7.742911408462137,Sierra Leone,SL
402,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,all,1,1752564409,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5363488989795483,0.8031401344502619,0.2695576635088347,4.989984551439623,7.022055424741927,2.9579136781373174,0.6473979316465767,0.44247500333863027,0.8523208599545231,29.02925785772968,49.30926238814752,8.749253327311834,Sierra Leone,SL
403,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,all,2,1354146755,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5910540209971031,0.8017992158808774,0.3803088261133287,4.865938956952226,7.0183251589577615,2.7135527549466905,0.6145151465367708,0.44397941362751164,0.7850508794460298,28.310128295369132,49.25688803685949,7.3633685538787725,Sierra Leone,SL
404,DHS2019_MIS2016_all_none,none,ON,no,yes,images+metadata,all,3,1924663743,CNN$_a$+CB,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/test_pred_xgb.csv,0.5461424788117146,0.7533244199107073,0.33896053771272183,5.32040583098938,7.79855961018788,2.8422520517908803,0.6530622246265023,0.49530558860135393,0.8108188606516508,34.4479643597816,60.81753199365374,8.078396725909469,Sierra Leone,SL
405,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,1,1752564409,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5633828164021464,0.8062917508117449,0.3204738819925478,4.909289264012191,6.965619044387699,2.852959483636684,0.6304986013501345,0.43891882411827404,0.8220783785819948,28.329613243404552,48.51984867153661,8.139377815272493,Sierra Leone,SL
406,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,2,1354146755,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5860324912561692,0.7904462584579719,0.38161872405436637,4.963607390626743,7.216531485853929,2.7106832953995563,0.6203693370395952,0.4565179505005584,0.7842207235786319,29.71306530713966,52.07832668632113,7.347803927958199,Sierra Leone,SL
407,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBM_FBP_NTLL_OSM,3,1924663743,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBM_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5514206245497524,0.7467241889222007,0.35611706017730393,5.353664369031264,7.902202860798728,2.8051258772638015,0.6510579880364722,0.5018882248591189,0.8002277512138256,35.156770620255315,62.44481005321561,7.868731187295013,Sierra Leone,SL
408,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,1,1752564409,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5850824336179823,0.8041266862445093,0.36603818099145535,4.8800440775755405,7.00443801319201,2.755650141959072,0.6177018241709383,0.44136489187370204,0.7940387564681746,28.32787979276414,49.062151880649225,7.593607704879055,Sierra Leone,SL
409,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,2,1354146755,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5968397873790107,0.7952206839171936,0.39845889084082775,4.903683431960683,7.133847893569255,2.673518970352111,0.6123780970110405,0.4512873845196831,0.7734688095023979,29.019744726707557,50.8917857685825,7.147703684832612,Sierra Leone,SL
410,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,OCI_FBP_NTLL_OSM,3,1924663743,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.5454048039979468,0.7413571893187043,0.34945241867718924,5.402547571405956,7.9854891256574065,2.8196060171545048,0.6557682444488455,0.5071779391782022,0.804358549719489,35.85910733398329,63.76803657599269,7.950178091973888,Sierra Leone,SL
411,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,all,1,1752564409,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch1-rs1752564409/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.586359656197751,0.8175624029743894,0.35515690942111255,4.769569137370567,6.759939865215258,2.7791984095258755,0.613391352635192,0.425958531157562,0.800824174112822,26.71036539041882,45.69678698132648,7.723943799511155,Sierra Leone,SL
412,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,all,2,1354146755,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch2-rs1354146755/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5986638111552918,0.8045156463159624,0.39281197599462103,4.828051479041638,6.970064586887091,2.6860383711961844,0.6090086067304851,0.440926448710103,0.7770907647508671,27.89830123845788,48.58180034537751,7.214802131538251,Sierra Leone,SL
413,DHS2019_MIS2016_all_none,none,ON,yes,yes,images+metadata,all,3,1924663743,CNN$_a$+CB$_w$,DHS2019_MIS2016_all_none/epoch3-rs1924663743/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-all/weighted/test_pred_xgb.csv,0.5509589369728283,0.7510774977097621,0.3508403762358946,5.325296739297423,7.833996913175534,2.8165965654193115,0.6505281657994739,0.4975562983595783,0.8035000332393696,34.652361923987826,61.371507635643795,7.933216212331862,Sierra Leone,SL
414,DHS2017_all_none,none,N-N,no,no,metadata,OCI_FBP_NTLL_OSM,1,2525615459,CB,DHS2017_all_none/epoch1-rs2525615459/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.3302898995564114,0.4568196416025808,0.203760157510242,9.019887796573158,13.313435746279648,4.726339846866669,0.8120158897515242,0.7346109264182097,0.8894208530848386,99.7929298591982,177.24757137031673,22.338288348079647,South Africa,ZA
415,DHS2017_all_none,none,N-N,no,no,metadata,OCI_FBP_NTLL_OSM,2,3715837474,CB,DHS2017_all_none/epoch2-rs3715837474/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.3629167787804562,0.4627714585965733,0.2630620989643391,8.841806730142629,13.284040055732635,4.399573404552623,0.7931171507794379,0.7305751462931972,0.8556591552656786,97.91098317217795,176.46572020230914,19.356246142046754,South Africa,ZA
416,DHS2017_all_none,none,N-N,no,no,metadata,OCI_FBP_NTLL_OSM,3,2874457035,CB,DHS2017_all_none/epoch3-rs2874457035/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.25933079707995016,0.36239417660382767,0.15626741755607265,9.544824889593674,14.418116635699914,4.671533143487435,0.8557337441652947,0.7959054754439446,0.9155620128866447,114.8526546156741,207.8820873206466,21.823221910701598,South Africa,ZA
417,DHS2017_all_none,none,N-N,no,no,FBP,FBP,1,2525615459,CB,DHS2017_all_none/epoch1-rs2525615459/xgb-FBP/test_pred_xgb.csv,0.23111446527146973,0.30452016270667404,0.15770876783626542,9.962895947614335,15.064696613668701,4.861095281559967,0.873010967066314,0.8312422838461473,0.9147796502864807,125.28766569914292,226.94508406188126,23.630247336404576,South Africa,ZA
418,DHS2017_all_none,none,N-N,no,no,FBP,FBP,2,3715837474,CB,DHS2017_all_none/epoch2-rs3715837474/xgb-FBP/test_pred_xgb.csv,0.273054599022056,0.34383503354889833,0.20227416449521363,9.629241926186015,14.681051336464986,4.577432515907044,0.8488281154465775,0.8074058180250128,0.8902504128681423,118.24307839080171,215.53326834392033,20.95288843768309,South Africa,ZA
419,DHS2017_all_none,none,N-N,no,no,FBP,FBP,3,2874457035,CB,DHS2017_all_none/epoch3-rs2874457035/xgb-FBP/test_pred_xgb.csv,0.06418090359243334,0.020270424356547356,0.10809138282831932,11.337779658694295,17.87250825159204,4.803051065796548,0.9639659331134933,0.9865939870494504,0.9413378791775363,171.2479253719375,319.42655120322564,23.06929954064935,South Africa,ZA
420,DHS2017_all_none,none,N-N,no,no,NTLL,NTLL,1,2525615459,CB,DHS2017_all_none/epoch1-rs2525615459/xgb-NTLL/test_pred_xgb.csv,0.267277749314477,0.39215353878276016,0.14240195984619386,9.494355575575536,14.083644831824477,4.905066319326596,0.8500819692491696,0.7771096488104307,0.9230542896879085,111.20436367298423,198.3490517489763,24.059675596992157,South Africa,ZA
421,DHS2017_all_none,none,N-N,no,no,NTLL,NTLL,2,3715837474,CB,DHS2017_all_none/epoch2-rs3715837474/xgb-NTLL/test_pred_xgb.csv,0.34264110637717216,0.4443072129201415,0.24097499983420279,8.98770578099533,13.510394098474316,4.465017463516347,0.8057054903509202,0.7430238168178465,0.8683871638839941,101.23356482279779,182.53074869608963,19.93638094950595,South Africa,ZA
422,DHS2017_all_none,none,N-N,no,no,NTLL,NTLL,3,2874457035,CB,DHS2017_all_none/epoch3-rs2874457035/xgb-NTLL/test_pred_xgb.csv,0.2806821053857528,0.39521002896818747,0.1661541818033181,9.343133570595741,14.042184903369929,4.644082237821554,0.8426676798089332,0.7751533805820044,0.910181979035862,109.37522834603999,197.18295686043032,21.567499831649652,South Africa,ZA
423,DHS2017_all_none,none,N-N,no,no,OCI,OCI,1,2525615459,CB,DHS2017_all_none/epoch1-rs2525615459/xgb-OCI/test_pred_xgb.csv,0.23363016566985417,0.37778047076823484,0.0894798605714735,9.651663987854196,14.249182109089382,5.05414586661901,0.8686761726409623,0.786243691662014,0.9511086536199106,114.2917906095275,203.03919077799296,25.544390441062028,South Africa,ZA
424,DHS2017_all_none,none,N-N,no,no,OCI,OCI,2,3715837474,CB,DHS2017_all_none/epoch2-rs3715837474/xgb-OCI/test_pred_xgb.csv,0.26888287030742436,0.3483215786883299,0.1894441619265188,9.622434916310628,14.630774209794831,4.614095622826426,0.8510108295277803,0.8046407541575338,0.8973809048980267,117.67471619729177,214.05955397799755,21.28987841658598,South Africa,ZA
425,DHS2017_all_none,none,N-N,no,no,OCI,OCI,3,2874457035,CB,DHS2017_all_none/epoch3-rs2874457035/xgb-OCI/test_pred_xgb.csv,0.09311121516411242,0.1751237029567695,0.011098727371455341,10.728414319742695,16.399356581510645,5.057472057974745,0.9482373121925145,0.9052734158540394,0.9912012085309897,147.25845995236588,268.93889628753647,25.578023617195296,South Africa,ZA
426,DHS2017_all_none,none,N-N,no,no,OSM,OSM,1,2525615459,CB,DHS2017_all_none/epoch1-rs2525615459/xgb-OSM/test_pred_xgb.csv,0.21617811757945554,0.3453036361826205,0.08705259897629058,9.838599692382319,14.61632133909451,5.060878045670128,0.8794386504654372,0.8065017599036324,0.9523755410272421,119.62466804040771,213.63684948766954,25.612486593145892,South Africa,ZA
427,DHS2017_all_none,none,N-N,no,no,OSM,OSM,2,3715837474,CB,DHS2017_all_none/epoch2-rs3715837474/xgb-OSM/test_pred_xgb.csv,0.2976309521082313,0.37503335888872114,0.2202285453277415,9.426706164237782,14.327785003449275,4.52562732502629,0.8340762028950274,0.7879774211035477,0.880174984686507,112.88336289504528,205.28542310506595,20.481302685024616,South Africa,ZA
428,DHS2017_all_none,none,N-N,no,no,OSM,OSM,3,2874457035,CB,DHS2017_all_none/epoch3-rs2874457035/xgb-OSM/test_pred_xgb.csv,0.23387117178689854,0.29920654356643595,0.16853580000736113,9.876557901448185,15.115670487342685,4.637445315553686,0.8716464520365049,0.8344116787135747,0.9088812253594352,124.99469666833673,228.48349428192265,21.505899054750827,South Africa,ZA
429,DHS2017_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,1,2525615459,CB$_w$,DHS2017_all_none/epoch1-rs2525615459/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.3302898156185926,0.45681927002686373,0.20376036121032148,9.019889771135547,13.313440299968411,4.726339242302684,0.8120159584990237,0.7346111776823901,0.8894207393156573,99.79298762707666,177.247692620823,22.338282633330312,South Africa,ZA
430,DHS2017_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,2,3715837474,CB$_w$,DHS2017_all_none/epoch2-rs3715837474/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.34494851705873886,0.43583237841002764,0.25406465570745007,9.019688479072888,13.613027336283574,4.426349621862203,0.8047675293262728,0.7486682813340977,0.8608667773184479,102.45354211668177,185.31451325840388,19.592570974959663,South Africa,ZA
431,DHS2017_all_none,none,N-N,yes,no,metadata,OCI_FBP_NTLL_OSM,3,2874457035,CB$_w$,DHS2017_all_none/epoch3-rs2874457035/xgb-OCI_FBP_NTLL_OSM/weighted/test_pred_xgb.csv,0.2723324546472423,0.39324496480669846,0.15141994448778617,9.3749563244314,14.064979111066434,4.684933537796366,0.8472999917361389,0.7764116610615183,0.9181883224107595,109.88611982415213,197.8236373947351,21.948602253569174,South Africa,ZA
432,DHS2017_all_none,none,N-N,no,no,images,GMSA,1,2525615459,CNN,DHS2017_all_none/epoch1-rs2525615459/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.1677409238288684,0.27837157483047636,0.057110272827260444,10.24424225618187,15.345284121172405,5.143200391191334,0.9072959322077785,0.846724587043973,0.9678672773715841,130.9651275117283,235.47774475950592,26.452510263950693,South Africa,ZA
433,DHS2017_all_none,none,N-N,no,no,images,GMSA,2,3715837474,CNN,DHS2017_all_none/epoch2-rs3715837474/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.17753403270839507,0.2882211508886835,0.06684691452810665,10.120654498229246,15.290552457692854,4.950756538765637,0.901891622619801,0.8409262206238258,0.9628570246157763,129.15549238379387,233.800994461457,24.50999030613071,South Africa,ZA
434,DHS2017_all_none,none,N-N,no,no,images,GMSA,3,2874457035,CNN,DHS2017_all_none/epoch3-rs2874457035/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.15643768211256093,0.2596248783608568,0.05325048586426506,10.242597181164811,15.53668302519595,4.948511337133672,0.913749292453449,0.857652313574183,0.9698462713327151,132.9381419395762,241.38851942541197,24.48776445374048,South Africa,ZA
435,DHS2017_all_none,none,N-N,no,yes,images,GMSA,1,2525615459,CNN$_a$,DHS2017_all_none/epoch1-rs2525615459/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.19943379612425327,0.3128544289873193,0.08601316326118724,10.018959549961107,14.974160844004658,5.0637582559175565,0.889582118247108,0.826246686398999,0.9529175500952168,124.93357032824775,224.2254929821223,25.641647674373214,South Africa,ZA
436,DHS2017_all_none,none,N-N,no,yes,images,GMSA,2,3715837474,CNN$_a$,DHS2017_all_none/epoch2-rs3715837474/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.24040778585940187,0.33564438688398635,0.1451711848348174,9.755414264833625,14.772396032078472,4.7384324975887795,0.866996122111253,0.8124294527085089,0.921562791513997,120.33821353138661,218.2236845285678,22.45274253420544,South Africa,ZA
437,DHS2017_all_none,none,N-N,no,yes,images,GMSA,3,2874457035,CNN$_a$,DHS2017_all_none/epoch3-rs2874457035/offaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/test_pred_cnn.csv,0.13947275100540557,0.26718294148210353,0.01176256052870761,10.256475673829875,15.457177073555915,5.055774274103837,0.9220659544611447,0.8532634447753273,0.990868464146962,132.2425882969764,238.9243230832626,25.56085351069018,South Africa,ZA
438,DHS2017_all_none,none,N-N,no,no,images+metadata,OCI_FBP_NTLL_OSM,1,2525615459,CNN+CB,DHS2017_all_none/epoch1-rs2525615459/noaug_cnn_mp_dp_relu_sigmoid_adam_mean_std_regression/xgb-OCI_FBP_NTLL_OSM/test_pred_xgb.csv,0.31139105972280706,0.43633210252886423,0.1864500169167499,9.169813427491501,13.562188257758677,4.777438597224325,0.823686722969659,0.7483366330193424,0.8990368129199754,103.37843494456803,183.93295033888734,22.823919550248732,South Africa,ZA
